1.171484366059303284e-01,6.719862669706344604e-02,1.134355291724205017e-01
1.171468272805213928e-01,6.719783693552017212e-02,1.134345456957817078e-01
6.368968635797500610e-02,4.302943870425224304e-02,6.577875465154647827e-02
4.125116392970085144e-02,4.113391786813735962e-02,4.714798182249069214e-02
1.171482577919960022e-01,6.719845533370971680e-02,1.134353056550025940e-01
8.809093385934829712e-02,5.151173472404479980e-02,8.938289433717727661e-02
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
6.369026750326156616e-02,4.302965104579925537e-02,6.577930599451065063e-02
1.171471923589706421e-01,6.719814985990524292e-02,1.134349107742309570e-01
4.124861955642700195e-02,4.113199934363365173e-02,4.714693501591682434e-02
5.580249801278114319e-02,5.383906513452529907e-02,6.059113517403602600e-02
1.171471923589706421e-01,6.719816476106643677e-02,1.134347915649414062e-01
1.171445101499557495e-01,6.719679385423660278e-02,1.134338304400444031e-01
1.171446144580841064e-01,6.719718128442764282e-02,1.134335398674011230e-01
1.171450391411781311e-01,6.719718128442764282e-02,1.134335175156593323e-01
8.808800578117370605e-02,5.151060968637466431e-02,8.938058465719223022e-02
1.171471849083900452e-01,6.719813495874404907e-02,1.134348139166831970e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171482279896736145e-01,6.719861924648284912e-02,1.134351491928100586e-01
1.171485036611557007e-01,6.719850748777389526e-02,1.134357228875160217e-01
1.171515136957168579e-01,6.719973683357238770e-02,1.134371608495712280e-01
1.171471327543258667e-01,6.719813495874404907e-02,1.134348139166831970e-01
6.370268017053604126e-02,4.303522035479545593e-02,6.578733772039413452e-02
1.171484664082527161e-01,6.719850748777389526e-02,1.134356483817100525e-01
1.171485707163810730e-01,6.719852238893508911e-02,1.134357973933219910e-01
1.171392127871513367e-01,6.719481945037841797e-02,1.134300306439399719e-01
1.171495616436004639e-01,6.719876825809478760e-02,1.134368777275085449e-01
8.809001743793487549e-02,5.151142179965972900e-02,8.938227593898773193e-02
6.368989497423171997e-02,4.302950575947761536e-02,6.577890366315841675e-02
5.580363050103187561e-02,5.383976921439170837e-02,6.059206649661064148e-02
1.171469241380691528e-01,6.719809770584106445e-02,1.134343519806861877e-01
6.369152665138244629e-02,4.303031042218208313e-02,6.577998399734497070e-02
1.171485707163810730e-01,6.719852238893508911e-02,1.134357973933219910e-01
3.995523601770401001e-02,4.499296844005584717e-02,4.422276839613914490e-02
5.579836294054985046e-02,5.383624508976936340e-02,6.058842316269874573e-02
6.369099020957946777e-02,4.303001612424850464e-02,6.577938050031661987e-02
1.171437278389930725e-01,6.719636172056198120e-02,1.134342774748802185e-01
1.171466559171676636e-01,6.719777733087539673e-02,1.134335398674011230e-01
1.171442642807960510e-01,6.719688326120376587e-02,1.134324371814727783e-01
6.369542330503463745e-02,4.303216561675071716e-02,6.578239798545837402e-02
1.171442940831184387e-01,6.719673424959182739e-02,1.134335845708847046e-01
5.579851567745208740e-02,5.383647978305816650e-02,6.058871746063232422e-02
6.370091438293457031e-02,4.303449019789695740e-02,6.578691303730010986e-02
1.171482577919960022e-01,6.719848513603210449e-02,1.134355738759040833e-01
5.579856410622596741e-02,5.383602902293205261e-02,6.058968603610992432e-02
1.171432808041572571e-01,6.719642877578735352e-02,1.134328767657279968e-01
1.171455830335617065e-01,6.719728559255599976e-02,1.134342029690742493e-01
1.171433106064796448e-01,6.719642877578735352e-02,1.134328916668891907e-01
1.171395778656005859e-01,6.719487905502319336e-02,1.134300157427787781e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171485707163810730e-01,6.719852238893508911e-02,1.134357973933219910e-01
1.171463355422019958e-01,6.719762831926345825e-02,1.134346947073936462e-01
1.171499341726303101e-01,6.719909608364105225e-02,1.134363859891891479e-01
1.171439364552497864e-01,6.719661504030227661e-02,1.134328767657279968e-01
5.579700693488121033e-02,5.383515730500221252e-02,6.058790534734725952e-02
1.171483322978019714e-01,6.719860434532165527e-02,1.134354770183563232e-01
8.809418976306915283e-02,5.151331052184104919e-02,8.938427269458770752e-02
1.171408593654632568e-01,6.719559431076049805e-02,1.134311556816101074e-01
8.809699118137359619e-02,5.151419714093208313e-02,8.938625454902648926e-02
1.171516850590705872e-01,6.719961762428283691e-02,1.134376898407936096e-01
8.808645606040954590e-02,5.150973424315452576e-02,8.938001841306686401e-02
1.171470806002616882e-01,6.719813495874404907e-02,1.134344488382339478e-01
8.809372037649154663e-02,5.151305347681045532e-02,8.938398212194442749e-02
1.171357035636901855e-01,6.719323992729187012e-02,1.134289726614952087e-01
1.171464398503303528e-01,6.719789654016494751e-02,1.134342476725578308e-01
1.171379983425140381e-01,6.719385087490081787e-02,1.134307906031608582e-01
1.171478107571601868e-01,6.719843298196792603e-02,1.134349107742309570e-01
1.171483322978019714e-01,6.719861924648284912e-02,1.134351938962936401e-01
1.171479448676109314e-01,6.719846278429031372e-02,1.134349405765533447e-01
2.940582856535911560e-02,3.429840877652168274e-02,3.427729010581970215e-02
8.809724450111389160e-02,5.151418596506118774e-02,8.938650041818618774e-02
2.940539456903934479e-02,3.429787233471870422e-02,3.427733853459358215e-02
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171483322978019714e-01,6.719862669706344604e-02,1.134354248642921448e-01
8.544928580522537231e-02,5.628442391753196716e-02,8.406599611043930054e-02
1.171484366059303284e-01,6.719862669706344604e-02,1.134355515241622925e-01
8.809490501880645752e-02,5.151349678635597229e-02,8.938495069742202759e-02
2.940815500915050507e-02,3.430030494928359985e-02,3.427897393703460693e-02
8.809183537960052490e-02,5.151228234171867371e-02,8.938316255807876587e-02
1.171485334634780884e-01,6.719852238893508911e-02,1.134357452392578125e-01
5.579987168312072754e-02,5.383712053298950195e-02,6.059016287326812744e-02
6.369169801473617554e-02,4.303039982914924622e-02,6.578011810779571533e-02
5.580208450555801392e-02,5.383882299065589905e-02,6.059083342552185059e-02
6.369468569755554199e-02,4.303181916475296021e-02,6.578193604946136475e-02
1.171454787254333496e-01,6.719768792390823364e-02,1.134334132075309753e-01
1.171440184116363525e-01,6.719673424959182739e-02,1.134332716464996338e-01
6.369172781705856323e-02,4.302982240915298462e-02,6.578158587217330933e-02
1.171430721879005432e-01,6.719619780778884888e-02,1.134330108761787415e-01
8.545575290918350220e-02,5.628795921802520752e-02,8.406803756952285767e-02
6.368955224752426147e-02,4.302942752838134766e-02,6.577865034341812134e-02
1.171418428421020508e-01,6.719584017992019653e-02,1.134319305419921875e-01
1.171473413705825806e-01,6.719817966222763062e-02,1.134350001811981201e-01
1.171470806002616882e-01,6.719814985990524292e-02,1.134344488382339478e-01
8.808688074350357056e-02,5.150995403528213501e-02,8.938013017177581787e-02
1.171485930681228638e-01,6.719865649938583374e-02,1.134354993700981140e-01
1.171447113156318665e-01,6.719675660133361816e-02,1.134346202015876770e-01
4.125192761421203613e-02,4.113455861806869507e-02,4.714846611022949219e-02
1.171469986438751221e-01,6.719807535409927368e-02,1.134345456957817078e-01
1.171408370137214661e-01,6.719551980495452881e-02,1.134317442774772644e-01
4.125140979886054993e-02,4.113425314426422119e-02,4.714819788932800293e-02
6.369468569755554199e-02,4.303181916475296021e-02,6.578194350004196167e-02
5.580246075987815857e-02,5.383903905749320984e-02,6.059115007519721985e-02
1.171495094895362854e-01,6.719876825809478760e-02,1.134375408291816711e-01
1.171469464898109436e-01,6.719810515642166138e-02,1.134343743324279785e-01
2.940899878740310669e-02,3.430079296231269836e-02,3.427996486425399780e-02
1.171483099460601807e-01,6.719834357500076294e-02,1.134363636374473572e-01
6.369116157293319702e-02,4.302997887134552002e-02,6.577985733747482300e-02
5.580062419176101685e-02,5.383776500821113586e-02,6.058977544307708740e-02
2.940827794373035431e-02,3.430039808154106140e-02,3.427905961871147156e-02
